gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
UCHL1	0.878468141955535	7.93786791690883	3.93951253285439	0.00298025604226095	0.0209339064485477	-2.26679669740067
CYB5D2	-0.610365374574316	4.2962337032866	-3.89765648652603	0.00318496302577158	0.0218780353348348	-2.26755917658813
LDHD	-1.11458357458014	0.936436121292517	-3.53748493155953	0.00569151960421148	0.033158428570271	-2.26996114961877
HIST1H2AL	2.97896196298927	-1.52315744720085	3.34379098787514	0.0078237518949023	0.0415989907902607	-2.27712072848123
SUB1	-0.377886244006984	6.54503519234063	-3.96292073433794	0.00287184824239517	0.0203810762665515	-2.27884889127965
NUDT15	0.519175046005563	2.67614903984284	3.73715599055422	0.00411741476242939	0.0262135705773394	-2.27925864725781
HIST2H2AA3	1.0872368106682	9.41720485478587	3.87683819963839	0.00329223221692431	0.0223554859714226	-2.27940187414556
RP11-445H22.4	-1.576725590804	-0.144318737780425	-3.42765621285666	0.00681367075198051	0.0375922368425241	-2.28162944364621
HIPK3	-0.337997842627463	6.25650783268234	-3.96155349155807	0.00287806470709917	0.0204155952789765	-2.28173357481014
GPR161	0.440390932915784	4.94050932485777	3.92942375982127	0.00302829842398681	0.0211630392176301	-2.28193982246316
ZNF812	0.530371618956143	2.65405031234545	3.73221640236076	0.00415029149678133	0.0263672769965969	-2.28322811411214
STK17A	-0.441537989303059	5.90226214847172	-3.95598452481336	0.00290353185786293	0.0205547380118627	-2.28414731656228
RNF32	0.683801455603174	1.69486363387758	3.62119910017	0.0049663512735712	0.0300010092372643	-2.28600625423507
DNAH17	1.0616895222885	0.266278116093596	3.46736871379171	0.00638350446357288	0.0359280387314066	-2.28794640231976
FAM105B	0.451338736916091	5.16221293999186	3.93465239372243	0.00300329902329744	0.0210418705744514	-2.28872019714075
KIF13A	-0.498492354636291	5.28864364818192	-3.93739714807885	0.00299026261088642	0.0209913408442864	-2.2890309068968
ADARB1	0.730186401232991	2.61354479133809	3.72275947853273	0.0042140031814954	0.0267158244538736	-2.2894445051762
FAM195A	-0.983790874706572	3.24211214616133	-3.78033026694182	0.00384140258428976	0.0249724254995065	-2.29141963566061
HIST1H1B	2.60303063074278	-0.476545210792802	3.38899438909713	0.00726139216120686	0.0394993566390694	-2.29158419835146
MGAT5B	0.554308892899549	4.56125440802266	3.90150886393253	0.00316551895984529	0.0217990459392631	-2.29406984131959
MT-CO1	-0.688481733965398	11.401735900591	-3.77812858176633	0.00385499811745746	0.025019155859226	-2.29408988847836
SLC47A1	0.643548182503483	3.17916109924034	3.78230069321451	0.0038292776805646	0.0249251488353336	-2.29549294469203
AC016725.4	0.909789713465228	1.04461580765378	3.5410401849744	0.00565858224350376	0.0330175102302626	-2.29644439550646
VTA1	-0.513906430546228	6.02276489995659	-3.94981400862331	0.00293202700033012	0.020672091345158	-2.29656863642532
AMDHD1	0.723289141842865	0.525203762347522	3.48711449728698	0.0061802096561889	0.0352570917460966	-2.2994189072949
C1QTNF2	0.884306732659188	1.92287251494872	3.63621795997264	0.00484679251984587	0.0295128411000699	-2.3002445227846
PPP2R5A	-0.482172279497013	5.29147782568472	-3.93054408523173	0.00302292351229754	0.0211352618888983	-2.30063328093906
PARP1	0.683987048089284	8.66840576132287	3.89214063206824	0.00321302186376065	0.0220079818081269	-2.30409869297891
TRMT12	-0.387765650639582	4.83517979529588	-3.90813102977883	0.00313238587734162	0.0216399838986141	-2.30702339033865
HIST1H2BF	1.14317608502698	6.7800929870263	3.93990795654144	0.00297838944844984	0.0209339064485477	-2.30766859203599
OSTF1	0.471360866247206	3.68017483892312	3.82603147971017	0.00357025659143273	0.0237205207956325	-2.30786401264553
VGF	1.4944271586487	4.72798589519123	3.89207547151772	0.00321335487943767	0.0220079818081269	-2.30815230875656
SPAST	-0.403415288735363	5.78844945341343	-3.93959045927705	0.0029798880940103	0.0209339064485477	-2.30816335129241
HTATSF1	0.563346108957933	6.52799901832337	3.94412702520809	0.00295854974150785	0.0208493503025495	-2.30967717920328
STAT1	-0.596361087103686	7.22566331285725	-3.9328197410282	0.00301203660258704	0.0210786706147665	-2.31066558498009
ZNF185	0.884619322499265	0.54137445376711	3.47623470602978	0.00629137776038332	0.0356177827620832	-2.31783901522381
DZANK1	0.711061928004894	3.08182785991406	3.75710176888326	0.00398740762162771	0.0256264967158498	-2.31932419849059
TNIK	-0.53424154480305	6.11789509342352	-3.9360294299833	0.00299675123474138	0.0210204274574447	-2.32077210703245
CDKL4	-0.924162526060721	0.507382383012872	-3.46645169385317	0.00639311285675734	0.0359687061396765	-2.32111836089271
RNF157-AS1	-0.948367078920798	0.399343509040673	-3.45599660322363	0.00650372732565106	0.0364416347367122	-2.32124992685426
KPNA2	0.534175826056783	8.46839031108	3.88844205033695	0.00323198168104549	0.0220754585861455	-2.32252588399309
KLF13	0.686145278372044	6.40329101526423	3.93450723330879	0.00300399013500781	0.0210418705744514	-2.32530237482828
LINC00152	-0.812421878519957	2.85424069078714	-3.7197397308934	0.00423456220250727	0.0267674691988473	-2.32692099538534
UQCR11	-0.640345399821517	6.16201752622683	-3.93200279206592	0.00301594019748751	0.0210962081932688	-2.32695747038075
AMDHD2	-0.367567945380267	4.51122079046683	-3.87730907258792	0.00328976448847627	0.0223487826073579	-2.32841178961462
STARD10	0.74534017895757	1.964542386939	3.62468927266042	0.00493829572768593	0.0299082130026959	-2.32886688208323
ANGEL1	-0.465343118870748	5.86829957363714	-3.92717495459931	0.00303911771720476	0.0212091918359713	-2.33057063006362
MTIF2	-0.610721772752874	5.19663719375414	-3.90765109843279	0.0031347748547275	0.0216465811674801	-2.33148890487863
MCM3	0.72656128338715	7.3919286754791	3.9147695794169	0.00309953640284408	0.0215047339841665	-2.33415756556415
UNC5A	1.44865045327886	0.907472490567994	3.49562237802312	0.00609470050404325	0.0348615021252493	-2.33646902901938
ZNF530	0.530463015713521	4.01042231510572	3.8372836092684	0.00350662704529363	0.0234111168724933	-2.33698836652069
APBA1	0.572204877227683	4.99554970195658	3.89715010046956	0.00318752821863791	0.0218802154155664	-2.33844661660866
PIK3CD	0.73443321467593	1.82946496456506	3.60334803571468	0.00511246853560132	0.030624092279723	-2.33895371407748
ANKS6	0.338198316639692	5.71333169047975	3.91806495064133	0.00308336460446099	0.0214288161622185	-2.3432403407429
BHLHE41	-0.511280767150581	5.58847994852117	-3.91226994298066	0.00311186263234731	0.0215376278932979	-2.34507543371732
HEATR5A	-0.595276875975173	4.18713399847201	-3.84185902263543	0.00348109482755036	0.0233418920844902	-2.34690450550004
SLC26A2	0.482907065100747	6.39000710487112	3.92036496025037	0.00307213003771567	0.0213802687502619	-2.35005110566661
DNAJC6	0.435368876569968	3.9481999046048	3.82332337523304	0.00358575068077835	0.0237565365086095	-2.35222372810024
ACAD10	-0.403028650753212	4.87604328091873	-3.88260671237039	0.00326213434969996	0.0222311142251562	-2.35244664337832
CDH19	3.32240701891004	-1.40811109551646	3.29713624899833	0.00845156843520155	0.0437955460107681	-2.35317395591427
PAQR8	0.550654983881455	4.63929705926572	3.87013698114646	0.00332756308189475	0.0225244684848436	-2.35347934417178
C10orf54	1.38251794008392	-0.618057246591392	3.35137356023748	0.00772636297943701	0.041182715104026	-2.35409433944561
OIP5-AS1	-0.496973718207578	7.58719398022847	-3.89761125179476	0.00318519208248842	0.0218780353348348	-2.35419842166139
TEX30	0.522226858829813	4.40153443973433	3.85393011659304	0.00341466614409563	0.0230623648524043	-2.35681140455138
MNS1	0.766153923894729	2.15040966813001	3.62887839542107	0.00490483991091335	0.0297582630447094	-2.35763450936745
SMARCD2	-0.441844979807731	4.81429978066851	-3.87479420531192	0.00330296683820121	0.0223780450730015	-2.35999118901007
SEMA6C	0.468698396708517	4.35670558219238	3.84854918764819	0.00344411220156568	0.023167947273901	-2.3611134285782
AC138655.4	1.26037081224178	-0.315776901008129	3.37038835500246	0.00748761843607315	0.0402799715939146	-2.3615832655599
GREB1	-1.41105935194547	2.17073860984172	-3.61228725836675	0.00503874549284613	0.0303148119627391	-2.36176649491023
PGRMC1	0.646179528562885	6.46885645131003	3.9111253745197	0.00311752392341348	0.0215669219174732	-2.36393774107949
CCDC136	0.893004475069669	4.50553695983805	3.85364918931308	0.00341619690688049	0.0230623847537393	-2.36398743073462
CECR6	0.849570423854467	2.67521253980976	3.68323897146505	0.00449152983805598	0.0279125742714924	-2.36436677183481
HIST1H1E	0.943918430916906	9.94765702879132	3.80317764918817	0.00370324841848945	0.0243656095108685	-2.3644939938491
ACO1	-0.540803020842044	6.92980451455745	-3.90493999159861	0.00314830606501448	0.0217102238699834	-2.36652375473809
FGD6	0.736669302012154	2.47895095850928	3.66094517622671	0.00465645049379897	0.0287125765148014	-2.36667824029663
TNFRSF19	-0.429568112041568	6.38484727209183	-3.90861858297166	0.00312996091920289	0.0216331319026409	-2.36888387276899
COX10	-0.473865265834008	3.71523622450165	-3.78841561633595	0.00379190449629256	0.0247572657316333	-2.37051263049362
PIM3	0.659156274944198	3.45302836216548	3.76162604741505	0.00395852068039733	0.0255467591580152	-2.37551513289777
SLC27A3	-0.680237134027729	3.66576306432667	-3.77809260339397	0.00385522070411127	0.025019155859226	-2.3758434813627
CTD-2369P2.2	-0.608232853878083	4.20533673943757	-3.82444637046772	0.00357931705967195	0.0237565365086095	-2.37741348821264
TTC28	0.34554906156721	6.84868328053879	3.89687910614124	0.00318890188236144	0.0218802154155664	-2.38351771970444
ZNF490	-0.415814640582327	3.60079379062698	-3.7693529622696	0.00390969092604951	0.0253073690088839	-2.38471525669767
RAB9B	0.754194682604418	4.11789749381822	3.814042469384	0.00363938734563978	0.024042254696907	-2.38627363082739
RPL23A	-0.583496504141834	8.39281723844808	-3.8519054284365	0.00342571472120625	0.0231059712764113	-2.38657187352975
LRAT	1.48761971805421	0.758985756546107	3.44844592456514	0.00658484750040049	0.0368136886906573	-2.38876240742308
GLYATL2	1.31635965564827	-0.131108632269959	3.36790351697378	0.00751837869055496	0.0404166404323102	-2.38966600626585
KATNAL2	-0.613305311867974	4.2445574309239	-3.81961179172587	0.00360710069698242	0.0238707518724023	-2.39032294367819
SH3BP2	0.533426869067078	4.02372750706188	3.80533590617981	0.00369046978181358	0.0243041751780508	-2.39130835138549
NFYA	0.348959111644641	5.72916174062176	3.88889995595985	0.00322962798651184	0.0220754585861455	-2.39196918384634
GRM7	-2.90433170367017	0.647360399429972	-3.39655662791676	0.00717147896351709	0.0391371926805099	-2.39290230661446
RPP25	1.4734825612393	0.0566674535491224	3.37863557065204	0.00738645521650243	0.039920709449733	-2.39450073746403
TENC1	-0.448870806066019	5.96508116489222	-3.88898801068135	0.00322917558020884	0.0220754585861455	-2.39623944409572
MYH14	-0.789040461269553	6.05002177880193	-3.8868913442426	0.00323996590337016	0.0221099843179803	-2.39802705759306
SLC6A8	0.594197975815997	6.26484690325143	3.8871196721835	0.00323878899688392	0.0221099843179803	-2.4041055866542
ADSSL1	-0.882239835590251	1.30988451674808	-3.49766262610135	0.00607437820834625	0.0348215699647222	-2.40576101576355
SNED1	0.604644795873939	3.50983681524088	3.74858111637355	0.00404241174045845	0.0258669797465961	-2.40730230289609
LGALS3	-0.846569634302034	0.758168761027906	-3.43720147781433	0.00670760279623472	0.0372247294886629	-2.40993359683029
KIF5C	0.451984503248249	6.66581728689632	3.88129707861744	0.00326894206447125	0.0222574111245799	-2.41258477399305
OIP5	0.639433006861905	2.64401470558307	3.65245368478901	0.00472091969736266	0.0289684076551583	-2.41261745348087
TMEM25	-0.531163311792727	3.16063445232841	-3.70512612639692	0.00433554714235322	0.0272234126929375	-2.41266533744054
ETV4	-0.870267529563761	5.93437228076788	-3.87483908526889	0.00330273074405102	0.0223780450730015	-2.41433406086749
PHF15	-0.977925224857515	2.40990319841284	-3.61263878472488	0.00503586916119066	0.0303148119627391	-2.42000725134284
MAP7	1.28295571431048	-0.0624405012125	3.35338105384483	0.00770078972006384	0.0411190027677268	-2.42228553213899
SF3A2	0.453706928045825	5.66957007506893	3.86811602431512	0.00333829614140274	0.0225869924941615	-2.42397499938694
RP5-1042I8.7	-0.644884888360421	1.6411384717693	-3.52797307570188	0.00578062605216694	0.0335480777614225	-2.4239934612516
PLAUR	0.910983954360481	1.20771540211239	3.48100689062774	0.00624236268254767	0.0354538114747737	-2.42428947744692
FREM2	-0.363801075614796	6.22217043840129	-3.87484267733209	0.00330271184851741	0.0223780450730015	-2.42451827639546
HIST1H3B	1.30114938017806	9.06630751716478	3.80139627553611	0.00371383053651104	0.024395244538135	-2.42671882353728
DARS2	0.433569176864785	5.61579679952026	3.86521159789454	0.00335378489565738	0.0226734063316427	-2.42680942703214
SCN2A	-0.719038638983919	3.14320136196558	-3.69086062897241	0.00443655750433402	0.0276164270218235	-2.42904959793695
PXDN	-0.678257247811023	7.90421414155405	-3.84072239213305	0.00348741931419473	0.0233551883530477	-2.43199206887268
TMBIM1	-0.967759374909642	4.98512425919401	-3.83407475403447	0.00352465060226604	0.0234898899961174	-2.43276289364184
SAMD5	1.76298588766143	-0.52462579017637	3.30251193103137	0.00837665079024075	0.043565205946807	-2.4376304750737
RNU12	0.715644957941796	8.60913289603412	3.81330138429195	0.00364370637587219	0.0240454033497477	-2.43813352105874
PIP4K2C	-0.795035195791617	4.37440209846523	-3.79695661962541	0.00374034214573328	0.0245373597087544	-2.43934339479016
QTRT1	-0.493375016843646	4.34245837462406	-3.79824694948129	0.00373261649567842	0.0245079799922861	-2.43939973688074
MRGBP	0.399949150813177	5.18307420964793	3.8415523799209	0.0034827998754666	0.0233418920844902	-2.44417239221792
ASCC1	-0.429187200857145	4.82124853672124	-3.82315888660324	0.00358669405121703	0.0237565365086095	-2.44619736860504
CCNJ	0.508589104388839	3.72893110627263	3.74594148204318	0.00405961229759642	0.0259448216771483	-2.44757419486156
THYN1	-0.4996269382773	5.3536550610779	-3.84269971164344	0.00347642477337914	0.0233418920844902	-2.44910747374061
ARHGAP4	0.787950580724339	1.59480288008077	3.50602139659507	0.00599185165499685	0.0344428791820935	-2.45542314376451
GAS1	-0.77806889814513	7.56720529054985	-3.83557761196211	0.00351619725354809	0.0234439035080867	-2.45651871128499
ABCB11	1.12971286215273	1.3640268855745	3.47591222041396	0.00629470439597768	0.0356177827620832	-2.4571825641512
DLD	-0.408081287557427	6.23058854156927	-3.85408014987941	0.00341384891294671	0.0230623648524043	-2.45875975978184
HIST2H3C	1.09866435997435	8.95594797910914	3.78659888752991	0.00380296790658586	0.0247996213778057	-2.45949799183173
CYP1B1	1.08161767283194	0.469452478196465	3.38106641282972	0.00735690848688504	0.0398328113573866	-2.4595217963828
ATP5O	-0.541390051624175	5.50114835981377	-3.84005965756539	0.0034911124921574	0.0233695534674572	-2.46038580939013
PPIE	-0.396460331265454	4.80656641305789	-3.81370678609807	0.00364134303622403	0.0240446514137365	-2.46096551845096
PPP1R26	0.432458141517316	5.457091831238	3.83971725787481	0.00349302216812094	0.0233719723527418	-2.46214580846132
FANCC	0.50276551803974	6.10482429165231	3.85104263168242	0.00343043433506436	0.0231274704277787	-2.4629878264175
TTC26	0.465422599420232	4.19598555160572	3.77554794805572	0.00387099787071942	0.0250891854265821	-2.46351906754879
NRXN1	1.63971496754333	4.60492359823232	3.78848423444696	0.00379148729119825	0.0247572657316333	-2.46415003562579
SYN1	1.3998957814413	0.322911526699911	3.36121320818051	0.00760185110472021	0.040720348625178	-2.46481532342184
PPP1R16B	1.63869501198595	0.151133346618063	3.33977404937126	0.00787585819054489	0.0417278866888187	-2.46615018836292
KLHL14	1.28665519837772	-0.22977452901056	3.31068368660922	0.00826407718184439	0.0431797317618349	-2.46842838244157
TXNRD3	0.43910554607772	3.49245815776166	3.70996030997235	0.00430186541501445	0.0270456719865236	-2.4700947303829
FAM131A	-0.563599047611	4.50223525144142	-3.78959227567721	0.00378475694313988	0.0247427050916832	-2.4703371162536
RP11-65L3.1	-0.911871700167288	0.579370638685522	-3.38077939055475	0.00736039084237042	0.0398368948603734	-2.47137265631355
INHBE	1.80373058071176	-0.751089351632797	3.26347365632116	0.00893669935031795	0.0454918702913097	-2.47335461932058
ANKRD29	-3.27671331552807	0.400528491122821	-3.31820876464672	0.00816179431722177	0.0428529687716392	-2.4733897054954
UBE2A	0.613511874218636	5.88489224548577	3.84161281948646	0.00348246373961059	0.0233418920844902	-2.47375903921796
KLF6	0.434398351704792	6.84082612508926	3.84212616047281	0.00347961015530947	0.0233418920844902	-2.47416657352526
PDPR	-0.409180220439405	6.24849314143214	-3.84479339343987	0.00346482285247043	0.0232865097765099	-2.4742899805751
TBC1D14	-0.460292975128225	7.89855611100425	-3.81490418223788	0.00363437204764047	0.0240248023606296	-2.47594253482489
H2AFY2	0.784397468617066	4.59073149451874	3.79114993461799	0.00377531673644164	0.0247238204497122	-2.47739402594069
ING1	0.357169398171994	6.00880247537651	3.84135684684485	0.00348388756981494	0.0233418920844902	-2.47807251882646
CAAP1	-0.402547711990396	5.32613747657652	-3.82393185020322	0.00358226323378566	0.0237565365086095	-2.47971247135222
RP11-54O7.17	0.990203247164824	0.542835618794752	3.37488455612304	0.00743228986889641	0.0400820969935169	-2.48065847240407
CTDSPL	-0.614681584282512	5.38344969159159	-3.82384874419264	0.00358273934234086	0.0237565365086095	-2.48081337530323
ACSS3	-1.11752306210505	0.857093444436957	-3.40068037575611	0.00712293535998433	0.0389426690543149	-2.48129576800222
FAXC	0.417639018520193	3.37812096394651	3.69140030652987	0.00443269175433934	0.0276164270218235	-2.48163256998102
SQLE	0.517871610078606	8.48480853467146	3.79033909527704	0.00378022775299251	0.0247345201263208	-2.4841290571729
DPYSL3	0.743938254924634	8.42659413483958	3.79148480467433	0.00377329047766719	0.0247212759376676	-2.48519498161717
IDH1	-0.427586692652575	8.25044527413894	-3.7965460823394	0.00374280368691062	0.0245428417262883	-2.48713276034474
PYROXD2	0.888788403861206	0.838962057309019	3.40296324274704	0.00709620863224	0.0388246717302149	-2.48738235213025
RGS22	-1.02027671845429	2.29236292627425	-3.55788007197065	0.00550524459094055	0.0323730686015768	-2.488904666716
ZBED4	0.431770985760356	4.29026558917149	3.76449173103784	0.00394033708384677	0.0254620669009704	-2.49326813249981
MLXIPL	1.20331646991371	-0.0570132455484821	3.30876371805529	0.00829038533359375	0.0432071827440648	-2.4956835303794
TBC1D20	-0.407956041833818	6.14269738303714	-3.83105400985556	0.00354170638592282	0.0235619470672124	-2.49588073133133
FANCE	0.804501771227605	4.05463904309217	3.74027353534242	0.00409680549878603	0.0261264381090727	-2.49910229791755
LIX1	-1.46945251070548	1.45601004512468	-3.44625302386379	0.00660860302572698	0.0368650638112893	-2.49992981795733
SLC22A3	1.91207706023205	-1.1581647813895	3.21763082134051	0.00964396572877059	0.048108282444082	-2.50098568022117
ARHGEF25	-0.436798583883658	4.97966234873773	-3.79756231927928	0.00373671352800245	0.0245242133500856	-2.50104234207985
ZNF833P	0.8854139822278	2.96763922093312	3.63352083240239	0.00486803988626108	0.0295944672102743	-2.50167867171325
RPL5	-0.387313946778274	8.88186564617132	-3.76379065034959	0.00394477754799255	0.0254798532678424	-2.50342704140041
RP11-620J15.3	0.482463553643171	4.31013108916619	3.75899276232	0.00397530711413432	0.025598434358723	-2.50449458505735
HMGXB4	0.353207079783317	5.4778391592104	3.81314083081374	0.00364464278663283	0.0240454033497477	-2.5075672422939
RIN3	-2.14349369389789	-0.300050267191376	-3.26669525858293	0.00888905245005336	0.04531585502653	-2.50834289241614
NHS	1.896300924218	-0.596110835732744	3.25063028127283	0.00912928358810612	0.0461818149338009	-2.50871783480139
AKAP3	0.836423600233787	1.06364761735133	3.41395154488777	0.00696900933553779	0.03821280644599	-2.50906915334682
NOG	-0.896017110273917	1.50868151434332	-3.45739544572991	0.00648881321015489	0.0363994190637928	-2.50910697608573
PLK4	0.918347347965254	4.6856805965092	3.77458547198999	0.00387698295285758	0.0251171921345	-2.512310978483
ITGB3BP	0.669860417916536	4.84072869775745	3.78420086166201	0.00381762307620794	0.0248713941887608	-2.51284981959908
RP13-514E23.1	-1.49401833314599	0.601078388145978	-3.34810695825665	0.00776816384580523	0.0413617048509453	-2.51522671634849
OTUD7A	0.804314883931293	0.186510872487468	3.32003280221459	0.00813719904905808	0.0427684608793634	-2.51654358744287
METTL17	0.328048860043121	5.31488168977627	3.80246228066857	0.00370749420945145	0.0243748367123997	-2.51703803534896
MCM4	0.700113612609742	8.15952875262289	3.78074339932933	0.00383885706984152	0.0249666296722352	-2.51844071423478
PRKCB	0.582457444261578	1.94044610921658	3.50858231097359	0.0059668015609389	0.03435590023026	-2.51864495927757
GSG1L	0.978528749321848	2.35731375350663	3.55163036523203	0.00556164094349531	0.0325525281279805	-2.51896773193877
ZC4H2	0.73133499931441	4.48672057285219	3.7586679062921	0.00397738313645618	0.025598434358723	-2.52150947695909
CXCL16	-0.774197197060722	2.58631886928316	-3.57394454255561	0.00536299746349234	0.0317842350653384	-2.5215803714241
NARF	0.356402241867783	5.50884938102852	3.80509123468652	0.00369191611018685	0.0243041751780508	-2.52236285707771
RQCD1	0.495487985655795	5.86192866150918	3.81235788588565	0.00364921284473909	0.0240545274634658	-2.52240026944264
MYD88	-1.55295921003922	0.0827221058309463	-3.29492765410156	0.00848254849887734	0.0439203328386638	-2.52692048929267
ZNF676	1.21967887292452	1.64882347415482	3.46370719632932	0.00642195911181556	0.0361040867012499	-2.52817427694841
HDC	1.15136621361828	0.458786802465709	3.3325542348916	0.00797041507575197	0.0420970663290679	-2.5354647864455
MCTS1	0.571297082011181	4.46758076823258	3.74895575601658	0.00403997667813967	0.0258623613047152	-2.53774809699122
ETV6	-0.3889418446631	5.18247283332649	-3.78363382787237	0.00382109705908277	0.0248832873627499	-2.53845535956512
NEK8	-0.541350584449624	2.14629278150336	-3.51462740967438	0.00590810118790169	0.0341173632101668	-2.54286531853615
GINS3	0.722799436717404	4.62318024687967	3.75375858797809	0.00400889515949187	0.0257179228357543	-2.5434253883984
FXYD2	1.80579171412542	-1.29965538119476	3.18038354841972	0.0102609369818672	0.0504359634455507	-2.5478818880652
SNAI3-AS1	0.551167150296739	3.43254670947814	3.65459060058237	0.00470460850981041	0.0289035675439919	-2.55141023011395
ECT2	0.48767079307123	7.07366379937222	3.78963214402676	0.00378451501243394	0.0247427050916832	-2.55453486544407
PRRT3	-0.696394979611373	2.81561197741196	-3.5785092493075	0.00532328053407186	0.0316109046663315	-2.5575959762066
SDK1	1.16077154987495	6.00678281451494	3.78926887407338	0.00378672002063485	0.024744821953023	-2.55771082194539
RP11-85M11.2	-1.3971601157649	0.0970960881976431	-3.27682060333329	0.00874099931107818	0.0448488730797842	-2.55830590497297
GRID2	-0.698936851426444	5.17395113756403	-3.76769688408983	0.00392010303784428	0.0253638899941103	-2.56117785345461
TIAM2	-0.717683134882347	3.94373398380697	-3.69089257159008	0.00443632859893645	0.0276164270218235	-2.56120352184355
TPPP	0.518327010197925	4.85232016819578	3.75620129754943	0.00399318330544337	0.0256389204575362	-2.56155365217681
KALRN	0.670072631928634	4.6840578019406	3.74592300863975	0.00405973294477802	0.0259448216771483	-2.5629265377179
FRMD4A	0.365505559428024	6.58464097926409	3.79069270648955	0.0037780852107707	0.0247312212734535	-2.56444252691494
ROM1	-1.05858890449692	0.0864320046278719	-3.27583944760184	0.00875523382186327	0.0448962051194275	-2.56494688512133
TIMP4	-0.706893722759351	6.01557392149112	-3.78605914534892	0.00380626131021636	0.0248080805171485	-2.56567489827554
ASAP3	0.612589354347995	5.3060703093341	3.77171924531383	0.00389486383962747	0.025222209205996	-2.56634983443627
BEND7	0.538736098411888	4.82816136920209	3.7508569931245	0.00402764276755584	0.02579434347741	-2.56842346083441
TRAF3IP2	-0.649579290306916	3.88892158322485	-3.68261586506321	0.00449605545025261	0.0279292004203964	-2.56865035154903
RAB32	-1.25492674207697	1.8495322496747	-3.45374985653298	0.00652775610703434	0.0365627007182498	-2.57079409377943
ALK	0.900450565210793	4.20799282695925	3.70311897212915	0.00434961271103204	0.0272864099489242	-2.57969401863419
GPC1	0.90075967725273	7.3500077715754	3.76709911992277	0.00392386843623959	0.0253773753406327	-2.57985609805119
ARNTL	-0.445048251558894	3.7492490655672	-3.66515162555846	0.00462485542211793	0.028576419401093	-2.58103892682473
MAP3K9	1.39783710381584	0.173765086149713	3.27522734137132	0.00876412631155284	0.0448962051194275	-2.58127524393108
POP1	0.401769907307721	5.22620712985145	3.76050550556561	0.00396565472176248	0.025560016236125	-2.58150123610902
ANAPC13	-0.36515427102275	5.36121546820695	-3.76330862438137	0.00394783361585223	0.0254886862409279	-2.58273884906571
TECTA	0.678790989666805	1.53161861987173	3.42035843837908	0.00689593692713731	0.0379351923888986	-2.5866879028657
TGFB3	-0.634865191790759	1.65116655518047	-3.42925682107175	0.00679576394743824	0.037507150561821	-2.58794289999796
SAC3D1	1.01009191209554	2.90521856645475	3.57062506069946	0.00539207365007808	0.0319314836202152	-2.59110563190283
PJA2	-0.365688800163603	8.57981027732489	-3.72188759708485	0.00421992837440414	0.0267298679122309	-2.59201836213516
SEMA6D	-0.726737095316705	4.96827306027572	-3.7399615097835	0.00409886334674711	0.0261285228965995	-2.59267269965087
CAMK1	-1.03305945900344	0.758756557376758	-3.32326451818148	0.008093810579716	0.0425997457115806	-2.59295719642629
HMGN5	0.801301584170384	2.67987190614867	3.54666503938535	0.00560687588389516	0.0327664697899332	-2.59358479707578
LRSAM1	-0.420963879202506	5.33603501009302	-3.7518180198571	0.00402142329558567	0.0257873341745394	-2.60007488517619
MFSD3	-0.642945667035382	3.10305193552375	-3.58400509641369	0.0052758681474237	0.0314282674370011	-2.60148539899902
PTN	-0.453649269034448	10.3153891649053	-3.64270452174175	0.0047960881850891	0.0293342589764667	-2.60469700349345
HIST1H3H	1.08525509701901	7.99439552867295	3.7308571761935	0.00415938629433953	0.0264139403083951	-2.60891485464365
AC092667.2	0.814460674961773	0.0400648740680581	3.24736310083946	0.00917895364628796	0.0463489427402583	-2.61187922232408
DUT	0.45179977461529	5.20253407363228	3.74070436226453	0.00409396591780133	0.0261264381090727	-2.61289725255422
RP11-383J24.6	0.886932580212894	2.37576584310187	3.49748092883368	0.00607618517966733	0.0348215699647222	-2.61622827870109
RPE65	1.28281910608421	1.19776112786595	3.35763055022389	0.00764694429469022	0.0409183353875749	-2.61734546053545
PPCS	-0.758293555268618	1.03642923454325	-3.33823466829327	0.00789592149288243	0.0418060101490916	-2.6207374920814
RP11-108L7.15	0.904664186383668	0.521678569680857	3.2864513034933	0.00860253923276792	0.0443646497159658	-2.62358648170322
ANXA2	-0.746314221259948	2.2240933045414	-3.47219013677168	0.00633323246455471	0.035751736743625	-2.62363329663318
KHNYN	0.36148078399896	6.4906714522811	3.7549072807032	0.00400149855884621	0.0256813863715066	-2.62494895028397
PCDHAC2	-0.498026845482421	3.24514501768626	-3.5861122038193	0.00525780713094139	0.0313578027031056	-2.62655358210417
RRP8	-0.522856204547126	4.58113923036039	-3.70045610399473	0.00436834701132111	0.0273610780646856	-2.62733914005138
ETFDH	-0.45113917723707	3.89872046493118	-3.65061882523442	0.00473497239031435	0.0290222291212094	-2.62811541437185
GNPDA1	-0.597714398368796	6.45262450921981	-3.7509996075493	0.0040267191745757	0.02579434347741	-2.62904552772588
HSPA13	0.562910125458619	6.26133610534967	3.75142155872945	0.0040239878519285	0.025792822346013	-2.62980750376287
SLC25A43	0.778385270505797	3.11235573765293	3.5727657749922	0.00537330384066714	0.0318328184752239	-2.6298440953227
NDUFA12	-0.46127841455216	4.94793991428817	-3.71828934563465	0.00424447397488781	0.0268047023505523	-2.63037109687271
HIST1H1C	1.01866181057219	9.98694403254676	3.6410251866886	0.0048091619130911	0.0293785103513194	-2.63100103179036
GMPR2	-0.411454184196844	5.59665836395342	-3.74049199228213	0.00409536539120714	0.0261264381090727	-2.63142452375007
